天籁zzz,前有“夏洛一梦笑成麻花”准备做2333党，却从一曼落发回忆杀开始忍泪直到最后一枪，好一部乡村魔幻荒诞幽默！造梦者步步行骗竹篮打水，淳朴者丧失灵魂，怒血脾性被驯为牲口，宽者终究冷漠善柔，反抗者若蚍蜉撼树，而山间那向往自由的曼丽野花迎风而歿。得承认电影化程度不够，但这剧本我真不舍得扣星啊,力荐
姜老刀,三处迷之感动：1.张一曼拒绝魁山的那段表演。2.锁匠离去前的歌声。3.无数彩球从山上落下。,力荐
Cherry Chan,舞台剧改编而来的电影，舞台感还是很强。相对单一封闭的空间、调度、表演和剪辑，整体视听语言差不多就是情景剧的水平。剧本提供了很好的内容，但没有利用好电影的形式，算是白瞎了摄像机这颗眼睛。那些讽刺于我无甚痛痒，但表现了女性自由，我愿意多给半星。★★★☆,还行
祥瑞御兔,姜文之后最好的在喜剧元素背后添加政治隐喻的电影。情节黑色到底，连看上去像为了过审的去延安字幕配上1942的背景都显得极为讽刺。不过无论是豆瓣为主的夸张一曼女权主义还是支护为主夸铜匠老婆的劳动人民无畏和有原则，都显得对电影主题避重就轻——前者可以说是没文化不知道萧红，后者就不要脸了。,推荐
Joel,人性当中的脆弱、丑恶、虚伪、胆怯，在荒诞不经与世隔绝的乡村，以一种荒岛困境的模式，暴露的淋漓尽致。善的光、爱的光、美的光，都随着片尾那声枪响统统熄灭了，留下满屏的负能量。没有人生来是坏人，但人人都可以变成“坏人”，尽管堕落的每一步往往都冠冕堂皇。老话说得好：一子错，满盘皆落索。,力荐
你才是咖喱,打两颗星的能不能不装逼，你们是没看过小时代没看过从你的世界路过吗，这电影鼓励鼓励十分都能打啊,力荐
每日可爱二百人,不要妥协，妥协只会招来更大更多的妥协。人从为自己开脱，接受从前不接受之事的那一刻，精神上就已经死了。文艺作品中的女性形象，往往比男性更立体更可亲，大概是女人不参与政治，因此得以保存「感情用事」的气性与清醒——然而最后大多也正是败在了「感情」。,力荐
猫语猫寻,黑色幽默的东西最怕的就是人物单薄，果然这部还是单薄了，开心麻花的编剧就总想在搞笑的同时整出一些可以警世的东西出来，但不得不说做的太过刻意，警世的同时容易让人厌世，我不讨厌但也并不喜欢，喜欢话剧式的表演方式，看的出来演员已经收了很多了，不如再过一点直接分幕，更没槽点。音乐加一星。,推荐
西楼尘,人生就像这伫立荒野远离尘嚣的门，走进来彬彬有礼，走出去步步生风，门里门外世间百态一览无余。有人忍辱断发万念俱灰疯了，有人牺牲底线保全学校怔了，有人身披貂绒万事利己痴了，有人挨了枪子信仰崩溃傻了。弃如敝屣的除了雨神像，还有道德观。成也剧作败也剧作，电影语法的匮乏使得话剧腔调占上风。,还行
天腐之国,海报宣传语是“讲个笑话，你可别哭”，虽然我没哭，但是确实笑完了倍感凄凉。女性角色都塑造得可圈可点，相较之下男性角色则性格转换过于生硬，可能这就是友邻抨击它话剧感太强的原因。但瑕不掩瑜，能在院线看到这样的国产片实在惊喜，2016华语电影十佳预定,力荐
又见晴天又见兔,怎么会那么好看！！！,力荐
Xastle,幽默不是强行被黑色的  脸谱化的人物特征  生硬的故事衔接  和戏剧化的台词感都是喜欢不起来开心麻花的原因   本身在话剧这个行业里他们的剧本都谈不上优秀  只能说中国的电影市场太弱  这都算神作/年度最佳的话  表演工作坊随便拍一部是不是都可以得金棕榈了？,较差
Melisa。,我差点儿都想给满分了。已经背离了初衷的时候不懂得悬崖勒马，迟早有一天会被心中的恶魔吞噬。,推荐
♬ CaR,本来是星期五的晚上吃了好吃的韩国料理之后想去看一场笑一笑转眼就忘掉的喜剧，谁知那个用大蒜皮造雪的姑娘被人剪掉了一头卷卷的头发；那个冲动正义的男生被一枪吓灭了所有热血。高尚的目的都变得荒谬，为了掩盖一个谎言陷入了深深泥淖。剧本很好，可是舞台剧改编导致冲突太多，逻辑不够。看完有点难过,推荐
科林,佳佳象征了共产党。这样一看：又是民国、又是美国人的……妥妥的政治隐喻。铜匠的意识觉醒起源是性、吃的是驴得水“死”的是吕得水……种种太多了！很有意思~~~话剧不话剧不管，至少今年的群像演技最佳是这部没跑了！,力荐
ソ ー ダ。,妈的这电影看的真憋屈 为什么评分这么高啊我的天 这表达方式太他妈憋屈了 我真以为我是去看喜剧片的,较差
深夜的阿斯伯格,用前朝的事打本朝的脸。配乐和笑点导致了风格不统一，一曼和铜匠上床的戏转的太硬。虽然笑点不俗但为什么非要拍成喜剧。这种故事片就应该找这些专业演员来演。,推荐
丹朱AI,看完两小时后，各种隐喻与讽刺都淡成背景，只记得一曼，黄色的野花，蓝白相间的旗袍，如雪般纷纷扬扬的蒜皮。并不觉得故事残酷，人不都这样吗？有贪心，有同情，面对强权会怂，也有那么几个瞬间，被美打动，真诚地活得像个人。,推荐
indicent time,不像电影，像是电影院的话剧，但是，剧本和主题真好。看完不知道从何说起，假如这部是韩国的片，又会刷爆朋友圈吧……,推荐
文布兰罗兰度,原来剥大蒜可以如此辣漫,力荐
怕怕不怕-咩咩,帮忙平衡分数,很差
安德烈大叔,故事文本辛辣，电影语言粗暴，大有提升空间,还行
逐青,让你刷分,很差
Mr.HHHHHHHHH,好的悲剧，是把美好的东西用最肮脏的方法毁灭殆尽,推荐
大蒂茎蕾,一群浪漫主义者的死亡。,推荐
悟仁,题材不错，演技优异，色调爽朗，剧本动了脑筋，批驳了乡村教育制度存在的弊病，但剧情在后期逐步失去了张力，结局突兀且生硬。,还行
鱼雷,炸裂！天呐我都不知道该怎么吹了。我都不记得上次看到这么好的华语电影是什么时候了，也许从来没有？是那种让你同时娱乐爽快又陷入沉思地荒诞。 【千万别被海报说开心麻花什么的骗了，跟夏洛那种垃圾绝对不是一路货,力荐
安小安,作为话剧看过6遍的粉，一直都身体力行的向所有可能的人推荐这个几年不遇的好故事。电影版在电影性上的确是偷懒了，美术/视听语言/调度方式完全没有电影化，的确属于偏科严重的典型，但这个故事还是值得更多人看到。送一星。,推荐
Q。,「如果过去的就这么过去，未来只会越变越糟。」话剧直接搬到电影上还是显得夸张，不够电影化。不过到不至于所谓的观感难受，本身电影元素里也不只是有春光明媚。但影厅里一大群当喜剧在看，哈哈嘿嘿从头到尾就让我觉得很尴尬了。★★★☆,还行
赶鹅,原本属于舞台的还是留给舞台吧,还行
MissNone,可能是今年看过的最有内容的国产片。去年的夏洛肤浅的让我反感，以至于差点因为驴得水的片名而错过这部好片。剧本一看就精心打磨过，虽然有批评说风格太话剧，但对于没有看过原话剧的观众又何尝不是一种风格呢。全片没有一个让我喜欢的角色，但每个角色又都引起了心里的悲鸣大概就是此片的高明之处吧。,推荐
苑啵,你讲的的笑话太好哭了,推荐
梁边妖,真是了不起。,力荐
乔克,讲讲道理 以电影形式呈现 能打8.4分？？？当然我承认剧本确实出色 表演也有力度。这部电影告诉我们一个道理 把话剧拍电影又便宜又赚钱 还能赚更多的人气,还行
染小七,哭得妆全花。这部电影太适合被解读，至少我和朋友走出影厅后就有两种不同角度的忧伤。我不会去二刷，也不会再看话剧版，因为，不想再看到遍体鳞伤。,推荐
U 兔,5分。看似一波三折的故事，其实缺乏有力的内在推动，分明好几条路可走，偏偏要选最悬的一条然后把自己逼上绝路，这就是它剧作结构的基本思路。矛盾靠嘴说，有人从这些大吼中得到自嗨，跟电影本身无关。非逼你哭，不哭就戳，很反感。直男癌视角，任死得令人尴尬。但扔烂片儿堆里算不得最烂，给个鼓励分,还行
闲人,话剧尤其是喜剧改编电影，可不是简单加两场戏那么简单，所有的笑点都要重做。这是个喜剧但并不好笑，所有的笑点依赖女老师的放荡，太致命了。,较差
深夜声咽,这东西还真是非得舞台剧演员才有这功力，景美，歌好听，原版舞台剧应该比电影好，迟到20分钟左右。,推荐
搬砖侠,能认可故事的想法和内核里的批判性，但舞台剧毕竟不是电影，导演对于电影感塑造的基本可以说完全是失败的，如果照着舞台剧的顺序演一个半小时，那还要剪辑师后期和导演干什么！,还行
晓,把强权者/知识分子/底层民众黑个遍，热爱自由纯粹的那个女的再自杀，还能过审。。。是因为最后的字幕是所以诚实少女还是去了延安？本来4星好了，可等这么久车了心里还会有点不舒服，想到镜头又挺好。。。。,力荐
Henrique Asano,这根本不是电影，在电影院看了场话剧也是醉了。退一步讲，作为话剧，剧作也是失败的，后半部分简直不像话,很差
淡蓝色的天空下,上半场走肾，下半场走心。上半场笑了，下半场想哭没哭出来。,力荐
魏晓波,没那么好，也没那么差，一个有趣的小故事，薛蛮子大战王全安。,还行
托腮,最大的浅薄，就是故作深刻,较差
阿朱,黑色幽默，节奏感强，剧情也婉转有趣,推荐
rodge,没想到开心麻花第二部电影就有了这样的深度！人物性格鲜明饱满 戏剧冲突强烈 讽刺意味十足！推荐观看！,力荐
税控AT,2016.10.31完美的剧本，让我想起鬼子来了,力荐
皮革业,本片的最大贡献难道不是发掘出适合扮演毛岸英烈士的特型演员阿如那吗？,还行
遥远的遥远,无论这个话剧多成功，它作为电影是不及格的！,较差
